user_id,email,username,age,subscription,transaction_date,city,region,product_category,price,status,store_id,raw_timestamp
477,user477@example.com,user_477,51,Premium,2023-06-04,Chicago,West,Furniture,626.84,inactive,S018,2023-03-04 12:52:00
536,user536@example.com,user_536,45,Standard,2023-08-30,Miami,North,Clothing,1282.37,active,S017,2024-08-07 16:51:00
586,user586@example.com,user_586,22,Basic,2023-06-27,Houston,East,Books,640.83,,S007,2024-10-04 04:53:00
610,user610@example.com,user_610,19,Premium,2024-02-02,Boston,South,Furniture,784.34,active,S020,2024-08-24 16:50:00
430,user430@example.com,user_430,51,Standard,2024-08-19,Chicago,West,Clothing,1302.54,pending,S014,2023-09-28 12:41:00
498,user498@example.com,user_498,26,Basic,2024-02-17,Houston,South,Electronics,1319.65,inactive,S002,2024-05-01 08:57:00
382,,user_382,34,Basic,2023-10-15,Miami,West,Books,1461.59,,S011,2023-10-03 23:26:00
620,user620@example.com,user_620,28,Basic,2024-05-11,Boston,North,Electronics,246.87,pending,S017,2024-02-18 04:49:00
537,user537@example.com,,27,Premium,2023-03-01,Phoenix,West,Beauty,,pending,S007,2023-10-08 11:52:00
476,user476@example.com,user_476,22,Standard,2023-02-01,Phoenix,North,Beauty,274.6,,S019,2024-07-18 11:22:00
168,user168@example.com,user_168,59,Premium,2023-10-19,New York,South,Electronics,862.66,inactive,S008,2024-10-24 07:43:00
212,user212@example.com,user_212,16,Standard,2023-01-10,Miami,East,Food,22.61,pending,S020,2023-11-09 22:45:00
659,user659@example.com,user_659,37,Basic,2023-09-16,Phoenix,South,Sports,1238.22,,S019,2023-04-15 00:32:00
679,user679@example.com,user_679,50,Standard,2024-08-31,Denver,North,Sports,727.79,pending,S009,2024-10-17 10:55:00
284,user284@example.com,user_284,56,Basic,2023-07-12,Houston,East,Electronics,1205.52,,S011,2024-11-28 04:46:00
27,user27@example.com,user_27,31,Basic,2024-02-19,Seattle,West,Books,1072.92,,S012,2024-06-03 09:54:00
175,user175@example.com,user_175,26,Basic,2023-04-10,Miami,East,Sports,842.96,inactive,S011,2024-11-01 02:14:00
364,user364@example.com,user_364,41,Basic,2024-01-16,Los Angeles,North,Beauty,711.1,active,S016,2023-07-19 16:07:00
698,user698@example.com,user_698,18,Premium,2023-05-21,Phoenix,North,Toys,1340.34,,S005,2023-11-20 22:11:00
798,user798@example.com,user_798,26,Basic,2024-10-11,New York,West,Beauty,1144.18,inactive,S019,2023-06-12 15:50:00
782,user782@example.com,user_782,42,Standard,2024-03-15,Seattle,South,Beauty,66.21,inactive,S012,2023-01-15 10:48:00
544,user544@example.com,user_544,55,Standard,2023-09-12,Phoenix,North,Sports,581.49,pending,S006,2023-03-08 01:19:00
298,user298@example.com,user_298,48,Basic,2024-03-20,Houston,North,Beauty,290.75,,S001,2023-08-22 07:46:00
135,user135@example.com,,47,Premium,2023-05-07,Dallas,West,Toys,391.13,active,S020,2023-02-19 21:06:00
670,user670@example.com,user_670,22,Basic,2024-03-30,Seattle,West,Sports,238.16,active,S010,2024-03-06 21:06:00
679,user679@example.com,user_679,59,Premium,2024-03-04,Chicago,West,Sports,168.33,inactive,S020,2023-07-24 08:53:00
536,user536@example.com,user_536,41,Basic,2023-06-14,New York,South,Books,726.19,inactive,S001,2023-01-14 21:05:00
114,user114@example.com,user_114,24,Premium,2024-06-07,Chicago,West,Sports,690.56,pending,S009,2024-04-20 01:06:00
833,user833@example.com,,33,Basic,2024-11-24,Dallas,South,Clothing,1139.72,active,S001,2023-05-22 21:41:00
175,user175@example.com,user_175,54,Basic,2023-04-06,Dallas,North,Food,606.37,,S009,2024-01-30 22:54:00
490,user490@example.com,user_490,25,Premium,2023-05-16,New York,East,Clothing,890.22,,S006,2024-09-17 12:49:00
368,user368@example.com,user_368,61,Premium,2024-05-09,Miami,West,Toys,104.37,pending,S001,2024-12-22 21:33:00
786,user786@example.com,user_786,29,Standard,2023-12-13,Boston,West,Toys,380.38,pending,S013,2023-06-02 17:57:00
628,user628@example.com,user_628,25,Standard,2024-04-25,Miami,East,Clothing,487.74,pending,S009,2023-02-21 16:14:00
564,user564@example.com,user_564,30,Premium,2024-04-15,Miami,South,Clothing,676.13,active,S016,2024-10-31 00:06:00
414,user414@example.com,user_414,15,Premium,2024-09-10,Denver,North,Books,689.75,pending,S012,2023-02-25 07:54:00
466,user466@example.com,user_466,53,Basic,2024-11-03,Dallas,South,Clothing,991.78,active,S011,2023-12-30 20:51:00
299,user299@example.com,user_299,21,Premium,2023-06-18,Miami,East,Toys,920.17,inactive,S004,2024-02-07 06:29:00
845,user845@example.com,user_845,21,Basic,2023-02-17,Denver,West,Beauty,888.08,inactive,S016,2023-01-05 16:47:00
50,user50@example.com,user_50,52,Basic,2024-06-04,Houston,East,Food,989.71,pending,S017,2024-01-29 13:38:00
710,user710@example.com,user_710,36,Basic,2024-04-08,Houston,East,Toys,1330.79,pending,S018,2023-11-18 22:47:00
567,user567@example.com,user_567,54,Standard,2023-10-25,Dallas,East,Food,1044.52,pending,S004,2023-12-27 17:30:00
597,user597@example.com,user_597,41,Standard,2024-06-30,Los Angeles,South,Electronics,47.66,inactive,S002,2024-11-17 01:12:00
274,user274@example.com,user_274,33,Standard,2023-09-14,Houston,West,Sports,816.35,pending,S015,2023-04-15 19:55:00
692,user692@example.com,user_692,62,Standard,2024-07-28,Seattle,East,Sports,80.0,,S013,2024-03-02 21:20:00
566,user566@example.com,user_566,27,Standard,2024-03-29,Phoenix,North,Books,1446.79,pending,S015,2023-07-01 21:04:00
192,user192@example.com,user_192,22,Basic,2023-02-11,Seattle,North,Sports,880.14,pending,S001,2023-12-05 14:45:00
159,,user_159,53,Premium,2024-10-02,Denver,North,Beauty,829.74,active,S011,2024-06-22 07:11:00
534,user534@example.com,user_534,41,Standard,2024-07-03,Seattle,West,Furniture,327.9,pending,S011,2024-01-05 09:13:00
771,user771@example.com,user_771,50,Standard,2023-01-10,Chicago,North,Beauty,966.97,inactive,S002,2024-11-29 10:24:00
816,user816@example.com,user_816,49,Standard,2023-10-17,New York,North,Beauty,451.69,inactive,S011,2024-06-10 02:06:00
172,user172@example.com,user_172,49,Premium,2024-10-03,Chicago,East,Books,642.07,active,S007,2024-07-04 22:56:00
760,user760@example.com,user_760,19,Standard,2024-12-03,Houston,West,Beauty,66.45,active,S002,2023-07-02 08:35:00
73,user73@example.com,user_73,31,Basic,2024-02-02,Miami,South,Toys,590.36,active,S018,2023-01-07 20:46:00
634,user634@example.com,user_634,17,Standard,2023-03-16,Dallas,West,Sports,459.01,active,S010,2024-03-24 12:25:00
842,user842@example.com,user_842,49,Premium,2023-05-20,Seattle,North,Food,1331.6,pending,S001,2024-07-20 17:09:00
127,,user_127,40,Standard,2024-07-14,Chicago,North,Books,1356.28,pending,S007,2024-02-27 20:54:00
525,user525@example.com,user_525,54,Basic,2023-07-18,Chicago,East,Electronics,1399.23,,S018,2023-03-16 09:42:00
69,user69@example.com,user_69,52,Basic,2023-12-05,Dallas,East,Books,933.08,inactive,S011,2024-05-12 14:21:00
632,user632@example.com,user_632,24,Standard,2024-08-03,Dallas,North,Toys,476.69,inactive,S014,2023-10-11 11:08:00
696,user696@example.com,user_696,44,Basic,2024-01-03,Los Angeles,South,Clothing,913.88,pending,S005,2024-07-05 06:16:00
752,user752@example.com,user_752,19,Premium,2024-06-03,New York,South,Books,831.88,,S005,2024-01-10 12:14:00
791,user791@example.com,user_791,23,Basic,2024-05-28,Boston,West,Toys,25.78,inactive,S020,2024-12-01 05:48:00
527,user527@example.com,user_527,51,Standard,2024-11-06,Houston,South,Furniture,,,S008,2023-03-06 08:23:00
240,,user_240,65,Basic,2024-02-02,Miami,South,Electronics,,pending,S004,2024-12-21 16:40:00
850,user850@example.com,user_850,52,Standard,2024-08-06,Houston,South,Toys,983.47,active,S017,2023-09-15 12:58:00
229,user229@example.com,user_229,37,Basic,2024-05-08,Denver,West,Food,352.69,pending,S007,2023-06-03 05:10:00
371,user371@example.com,user_371,57,Premium,2024-02-29,Dallas,West,Beauty,723.74,inactive,S014,2023-01-23 07:02:00
131,user131@example.com,user_131,55,Standard,2023-02-10,Denver,East,Electronics,1384.45,,S020,2024-07-31 20:01:00
737,user737@example.com,user_737,20,Premium,2024-04-04,Denver,South,Beauty,1247.24,inactive,S019,2023-07-06 19:42:00
524,user524@example.com,user_524,36,Basic,2024-09-02,Denver,West,Books,207.0,active,S007,2024-06-19 16:43:00
430,user430@example.com,user_430,26,Basic,2024-09-21,Denver,West,Clothing,992.49,active,S014,2024-06-18 13:23:00
45,user45@example.com,user_45,45,Basic,2023-12-25,Denver,West,Toys,720.94,inactive,S003,2023-10-18 19:56:00
557,user557@example.com,user_557,60,Standard,2023-01-08,Denver,West,Electronics,316.07,pending,S014,2024-01-06 03:09:00
437,user437@example.com,user_437,49,Basic,2024-08-01,Dallas,North,Toys,625.71,,S006,2024-01-15 17:35:00
496,user496@example.com,user_496,37,Standard,2024-02-12,Houston,West,Books,1051.97,inactive,S004,2023-08-08 16:25:00
805,user805@example.com,user_805,59,Standard,2024-12-24,New York,East,Toys,17.88,active,S005,2024-04-27 19:27:00
91,user91@example.com,user_91,20,Standard,2023-02-08,Seattle,South,Sports,900.23,inactive,S016,2024-03-25 00:12:00
673,user673@example.com,user_673,27,Premium,2024-09-05,Boston,East,Food,546.01,active,S006,2023-03-30 08:49:00
410,user410@example.com,user_410,52,Premium,2024-06-14,New York,West,Clothing,1091.95,pending,S012,2023-10-11 07:38:00
200,user200@example.com,user_200,15,Basic,2023-06-29,Seattle,West,Clothing,516.55,active,S017,2023-09-21 17:52:00
813,user813@example.com,user_813,39,Standard,2024-05-10,Phoenix,North,Beauty,1345.82,active,S016,2023-04-30 08:04:00
392,user392@example.com,user_392,58,Standard,2023-08-24,Dallas,South,Furniture,24.49,pending,S008,2023-10-22 02:25:00
690,user690@example.com,user_690,50,Premium,2024-05-02,Dallas,North,Books,410.92,inactive,S016,2023-07-24 07:47:00
248,user248@example.com,user_248,27,Premium,2024-09-25,Dallas,East,Clothing,126.95,,S020,2023-01-07 17:02:00
494,user494@example.com,user_494,51,Basic,2024-05-17,Houston,North,Toys,869.23,active,S017,2024-03-09 15:34:00
34,user34@example.com,user_34,58,Premium,2024-04-13,Chicago,South,Furniture,27.61,inactive,S013,2024-08-17 03:20:00
371,user371@example.com,user_371,50,Basic,2023-08-31,Los Angeles,South,Furniture,753.17,inactive,S014,2024-12-18 11:23:00
411,user411@example.com,user_411,23,Standard,2024-12-03,Phoenix,West,Sports,837.46,,S007,2023-05-30 23:09:00
485,user485@example.com,user_485,46,Premium,2024-10-07,Boston,North,Beauty,847.59,active,S013,2023-04-12 22:10:00
62,user62@example.com,user_62,55,Premium,2024-04-05,Dallas,North,Furniture,840.66,pending,S012,2023-01-21 13:07:00
360,user360@example.com,user_360,27,Standard,2024-08-12,Boston,East,Sports,1013.06,,S015,2023-03-22 12:39:00
294,user294@example.com,user_294,25,Standard,2023-12-12,Seattle,South,Clothing,522.0,pending,S011,2024-10-30 09:45:00
274,user274@example.com,user_274,43,Basic,2024-08-24,Boston,South,Toys,1282.78,inactive,S008,2024-11-08 08:47:00
718,user718@example.com,user_718,40,Premium,2023-04-08,Chicago,South,Electronics,,,S017,2023-03-27 03:16:00
633,user633@example.com,user_633,39,Basic,2023-08-23,Phoenix,North,Beauty,205.6,inactive,S001,2023-02-05 21:22:00
334,user334@example.com,user_334,49,Basic,2024-07-15,Miami,East,Food,690.25,,S017,2024-10-17 20:34:00
318,user318@example.com,user_318,29,Premium,2024-03-28,Los Angeles,North,Toys,462.32,active,S017,2023-05-20 11:18:00
481,user481@example.com,user_481,46,Basic,2023-11-03,New York,South,Sports,1197.18,pending,S007,2024-02-26 17:27:00
405,user405@example.com,user_405,56,Basic,2024-01-23,Phoenix,North,Clothing,366.95,pending,S010,2024-10-26 23:34:00
829,user829@example.com,user_829,19,Premium,2023-05-20,Los Angeles,West,Beauty,415.48,,S007,2023-11-25 00:09:00
51,user51@example.com,,21,Basic,2023-10-03,Houston,South,Electronics,234.52,,S007,2023-12-17 13:19:00
805,user805@example.com,user_805,44,Standard,2023-02-02,Dallas,West,Food,,,S003,2024-07-10 15:11:00
197,user197@example.com,user_197,39,Premium,2023-05-05,Phoenix,South,Beauty,1491.86,inactive,S015,2023-04-07 16:42:00
214,user214@example.com,user_214,34,Basic,2023-06-12,New York,West,Sports,455.23,pending,S002,2024-11-13 06:07:00
242,user242@example.com,user_242,25,Basic,2024-08-21,Chicago,South,Books,,active,S019,2024-12-08 15:44:00
611,user611@example.com,user_611,30,Premium,2024-05-26,Chicago,North,Electronics,,inactive,S018,2023-04-20 04:31:00
239,user239@example.com,user_239,56,Basic,2024-03-25,Phoenix,West,Toys,210.75,active,S016,2024-12-24 14:35:00
302,user302@example.com,user_302,51,Premium,2024-07-10,Dallas,North,Beauty,1248.71,inactive,S003,2024-06-27 04:28:00
303,user303@example.com,user_303,44,Premium,2024-10-15,Boston,South,Food,933.4,pending,S020,2023-09-02 10:46:00
65,user65@example.com,user_65,39,Premium,2024-06-20,Miami,East,Sports,964.95,active,S004,2024-06-19 21:04:00
45,user45@example.com,user_45,17,Premium,2023-04-20,Miami,East,Clothing,,,S016,2024-06-22 19:44:00
605,user605@example.com,user_605,53,Standard,2023-03-14,New York,East,Beauty,1249.8,,S002,2024-01-05 17:47:00
426,user426@example.com,user_426,18,Standard,2023-09-30,Boston,West,Clothing,126.12,inactive,S017,2023-04-10 03:46:00
237,user237@example.com,user_237,48,Standard,2023-09-12,Denver,East,Toys,1151.76,pending,S015,2024-12-20 21:27:00
107,user107@example.com,user_107,40,Standard,2023-12-12,Houston,South,Furniture,829.62,pending,S012,2024-02-27 20:27:00
846,user846@example.com,user_846,51,Standard,2023-08-08,Seattle,North,Furniture,676.77,,S001,2023-02-05 09:38:00
17,user17@example.com,user_17,34,Premium,2023-11-04,Phoenix,East,Furniture,,pending,S018,2024-06-07 17:36:00
586,user586@example.com,,37,Premium,2023-05-22,Los Angeles,North,Books,1218.5,active,S019,2024-02-14 18:58:00
223,user223@example.com,user_223,65,Basic,2023-06-27,Miami,West,Sports,,,S003,2023-02-27 10:22:00
837,user837@example.com,user_837,22,Premium,2024-10-30,Denver,West,Toys,,active,S011,2024-07-06 18:09:00
335,user335@example.com,user_335,18,Standard,2024-02-07,Miami,West,Books,1181.69,inactive,S005,2023-12-11 02:30:00
586,user586@example.com,user_586,31,Premium,2024-02-13,Boston,South,Food,726.57,inactive,S016,2024-02-09 20:36:00
201,user201@example.com,user_201,48,Premium,2023-09-06,Chicago,North,Toys,1386.97,active,S004,2024-11-18 13:27:00
375,user375@example.com,user_375,53,Standard,2023-01-25,Los Angeles,East,Furniture,1485.34,,S020,2023-05-30 14:02:00
838,user838@example.com,user_838,24,Standard,2023-03-29,Chicago,West,Books,1390.83,pending,S001,2023-12-18 22:51:00
114,user114@example.com,user_114,36,Premium,2024-07-04,Phoenix,East,Sports,938.33,inactive,S001,2024-01-21 18:57:00
680,user680@example.com,user_680,18,Basic,2023-07-25,Denver,North,Electronics,1418.31,active,S013,2024-11-07 08:42:00
676,user676@example.com,user_676,33,Standard,2024-01-31,Phoenix,South,Clothing,732.15,active,S006,2023-07-23 16:29:00
575,user575@example.com,,30,Standard,2023-11-09,Dallas,South,Toys,37.37,pending,S012,2024-10-02 09:15:00
514,user514@example.com,user_514,31,Basic,2023-01-31,Boston,North,Books,1346.79,inactive,S003,2024-01-27 16:43:00
628,user628@example.com,user_628,41,Premium,2024-08-09,Houston,South,Sports,500.63,inactive,S007,2024-10-30 04:37:00
555,user555@example.com,user_555,23,Basic,2024-12-06,Boston,East,Toys,1463.91,inactive,S019,2023-06-11 10:04:00
571,user571@example.com,user_571,26,Basic,2023-05-30,New York,North,Toys,461.99,pending,S005,2023-07-12 03:08:00
190,,user_190,54,Basic,2024-09-12,Denver,East,Books,48.87,active,S016,2023-05-18 16:54:00
620,user620@example.com,user_620,26,Basic,2024-05-18,Miami,East,Food,58.02,active,S009,2024-02-27 07:47:00
688,user688@example.com,user_688,19,Premium,2024-03-25,Denver,South,Furniture,1332.5,,S013,2023-02-12 19:47:00
845,user845@example.com,user_845,54,Standard,2024-08-08,Denver,West,Clothing,1242.25,active,S008,2024-06-15 17:25:00
753,,user_753,63,Standard,2023-02-20,Phoenix,North,Beauty,463.79,pending,S015,2023-06-20 13:18:00
628,user628@example.com,user_628,24,Basic,2024-10-23,Miami,West,Clothing,882.32,inactive,S013,2024-02-28 10:28:00
26,user26@example.com,user_26,60,Premium,2024-04-10,Chicago,North,Furniture,1361.67,inactive,S004,2023-04-04 03:45:00
461,user461@example.com,user_461,60,Basic,2024-06-07,Denver,East,Toys,75.42,inactive,S011,2024-08-02 21:55:00
154,user154@example.com,user_154,64,Standard,2023-02-22,Seattle,North,Sports,1441.84,pending,S006,2023-05-01 04:12:00
4,user4@example.com,user_4,44,Basic,2024-05-25,Boston,West,Beauty,887.4,,S015,2024-02-24 14:05:00
616,user616@example.com,user_616,50,Basic,2024-09-26,Boston,East,Electronics,92.05,pending,S002,2023-05-29 01:42:00
592,user592@example.com,user_592,20,Premium,2023-04-22,Seattle,East,Food,920.52,inactive,S015,2024-08-15 11:59:00
37,user37@example.com,user_37,38,Basic,2023-03-11,Seattle,West,Sports,191.81,pending,S011,2024-06-23 13:33:00
215,user215@example.com,user_215,21,Standard,2024-10-06,Boston,West,Beauty,911.12,pending,S014,2024-09-15 10:16:00
539,user539@example.com,user_539,23,Standard,2024-07-30,Miami,South,Beauty,1326.66,inactive,S010,2023-07-18 00:07:00
25,user25@example.com,user_25,62,Premium,2024-09-22,Seattle,South,Electronics,845.02,inactive,S001,2024-10-17 06:44:00
289,user289@example.com,user_289,34,Standard,2024-07-17,Dallas,West,Clothing,518.63,active,S006,2023-07-18 10:53:00
347,user347@example.com,user_347,45,Premium,2024-10-23,Houston,South,Food,1339.17,pending,S015,2024-02-28 23:03:00
534,user534@example.com,user_534,35,Standard,2024-07-02,New York,East,Furniture,1333.16,pending,S003,2023-06-02 08:53:00
32,user32@example.com,user_32,49,Premium,2024-08-07,Denver,South,Food,1298.24,pending,S011,2024-12-27 01:17:00
424,user424@example.com,user_424,38,Basic,2023-11-06,Phoenix,North,Food,1179.57,inactive,S003,2024-03-30 16:01:00
819,user819@example.com,user_819,27,Basic,2024-05-10,Boston,North,Furniture,1308.98,inactive,S007,2023-02-07 14:24:00
731,user731@example.com,user_731,34,Premium,2024-12-04,Denver,West,Furniture,78.75,pending,S001,2024-08-14 09:40:00
215,user215@example.com,user_215,32,Standard,2023-11-23,Miami,West,Sports,417.72,active,S020,2024-07-27 16:06:00
212,user212@example.com,user_212,32,Premium,2024-12-22,Los Angeles,East,Food,923.76,pending,S018,2024-03-30 01:08:00
30,user30@example.com,user_30,21,Basic,2023-02-25,Chicago,South,Toys,898.22,,S020,2023-12-31 09:21:00
838,user838@example.com,user_838,49,Premium,2024-04-21,Denver,East,Clothing,1380.34,,S004,2024-04-11 09:43:00
660,user660@example.com,user_660,29,Premium,2023-05-28,Denver,North,Furniture,1052.43,pending,S011,2024-04-09 15:01:00
67,user67@example.com,user_67,44,Premium,2023-10-17,Dallas,East,Clothing,1074.27,active,S011,2024-07-23 20:04:00
812,user812@example.com,user_812,52,Basic,2023-09-02,Denver,East,Food,581.89,pending,S007,2024-12-11 18:27:00
804,user804@example.com,user_804,36,Standard,2024-12-11,Phoenix,East,Clothing,1070.74,,S004,2024-08-29 19:29:00
334,user334@example.com,user_334,26,Basic,2024-02-20,Chicago,West,Toys,971.03,active,S003,2023-08-11 04:56:00
595,user595@example.com,user_595,15,Premium,2024-11-07,Houston,South,Sports,871.12,inactive,S007,2024-11-28 10:19:00
584,user584@example.com,user_584,42,Standard,2023-12-19,Chicago,West,Toys,1280.23,active,S012,2024-07-16 01:00:00
721,user721@example.com,user_721,22,Basic,2023-02-01,Phoenix,South,Toys,1070.54,,S013,2024-03-21 17:13:00
679,user679@example.com,user_679,50,Basic,2024-01-04,Seattle,East,Sports,1008.4,inactive,S001,2023-03-15 20:01:00
148,user148@example.com,user_148,42,Premium,2023-03-28,Houston,South,Beauty,1046.13,,S020,2023-07-04 14:32:00
435,user435@example.com,user_435,37,Premium,2023-07-10,Seattle,West,Beauty,362.76,pending,S014,2024-07-13 18:23:00
35,user35@example.com,user_35,60,Basic,2023-04-26,Denver,South,Clothing,1099.63,pending,S015,2024-06-13 02:33:00
625,user625@example.com,user_625,62,Standard,2024-11-15,Chicago,North,Electronics,807.2,active,S016,2024-04-09 16:57:00
481,user481@example.com,user_481,37,Basic,2023-10-24,Houston,West,Sports,849.92,active,S016,2024-08-15 05:36:00
53,user53@example.com,user_53,62,Standard,2023-01-28,Los Angeles,South,Clothing,124.52,pending,S009,2023-05-16 19:17:00
282,user282@example.com,,22,Standard,2023-06-28,Denver,East,Beauty,271.35,inactive,S016,2023-07-05 16:55:00
34,user34@example.com,user_34,24,Standard,2023-06-07,Miami,South,Toys,665.88,inactive,S007,2024-08-14 23:53:00
354,user354@example.com,user_354,22,Premium,2023-06-21,Miami,South,Beauty,1121.76,inactive,S013,2024-11-30 22:24:00
486,user486@example.com,user_486,42,Premium,2023-10-23,Miami,South,Furniture,1027.49,active,S004,2024-06-28 20:22:00
443,user443@example.com,user_443,32,Basic,2023-10-04,Los Angeles,West,Sports,592.82,inactive,S019,2023-07-19 16:21:00
694,user694@example.com,user_694,50,Premium,2024-11-19,New York,West,Electronics,792.64,,S012,2023-08-13 23:18:00
258,user258@example.com,,20,Premium,2024-08-31,Phoenix,West,Clothing,910.98,,S019,2023-07-09 03:44:00
189,user189@example.com,user_189,19,Standard,2024-04-09,Los Angeles,South,Furniture,1173.29,pending,S002,2024-01-27 12:21:00
62,user62@example.com,user_62,26,Basic,2023-03-13,Miami,East,Toys,743.17,inactive,S018,2024-03-17 06:39:00
659,user659@example.com,user_659,31,Premium,2023-02-05,Chicago,West,Sports,37.96,,S005,2024-10-30 20:00:00
39,user39@example.com,user_39,59,Basic,2024-02-05,Denver,West,Beauty,611.83,active,S018,2023-08-20 00:24:00
706,user706@example.com,user_706,51,Standard,2024-01-03,Dallas,North,Toys,,active,S012,2024-07-01 10:05:00
471,user471@example.com,user_471,27,Premium,2024-07-21,New York,South,Books,591.26,active,S012,2024-05-13 02:56:00
648,user648@example.com,user_648,17,Premium,2023-01-26,Denver,East,Beauty,1191.18,pending,S016,2024-06-30 14:01:00
38,user38@example.com,user_38,61,Premium,2024-02-20,Chicago,East,Beauty,1306.6,inactive,S019,2023-08-27 02:02:00
754,user754@example.com,user_754,45,Standard,2023-02-16,Phoenix,East,Electronics,84.44,pending,S004,2024-04-12 19:10:00
606,user606@example.com,user_606,22,Basic,2024-09-01,Denver,East,Clothing,645.06,,S011,2023-05-04 21:36:00
559,user559@example.com,user_559,65,Premium,2023-02-16,Denver,East,Furniture,418.1,,S006,2024-12-14 11:35:00
169,user169@example.com,user_169,17,Premium,2023-04-13,Denver,South,Food,,,S003,2023-01-07 00:11:00
92,user92@example.com,user_92,33,Basic,2024-12-11,Miami,East,Books,413.72,,S014,2023-09-02 05:39:00
709,,user_709,46,Standard,2023-04-01,Los Angeles,North,Toys,,inactive,S007,2023-05-01 16:06:00
634,user634@example.com,user_634,49,Standard,2023-08-13,Miami,East,Sports,,active,S005,2024-12-02 15:31:00
181,user181@example.com,user_181,18,Standard,2024-01-08,Los Angeles,East,Toys,929.06,,S002,2023-04-17 23:03:00
551,user551@example.com,user_551,46,Standard,2023-04-29,Chicago,East,Beauty,495.7,inactive,S011,2023-08-24 03:20:00
234,user234@example.com,user_234,27,Basic,2023-08-14,Chicago,South,Beauty,,,S005,2023-08-10 19:29:00
183,user183@example.com,user_183,61,Premium,2024-10-09,Dallas,North,Books,57.82,active,S009,2023-05-20 03:54:00
477,user477@example.com,user_477,36,Premium,2023-10-30,Denver,East,Food,833.61,inactive,S003,2024-02-26 16:31:00
222,user222@example.com,user_222,32,Premium,2024-03-14,Phoenix,East,Furniture,341.39,inactive,S019,2023-01-06 13:02:00
42,user42@example.com,user_42,47,Premium,2024-03-11,Boston,South,Beauty,1048.01,active,S015,2024-05-22 07:05:00
572,user572@example.com,user_572,41,Premium,2023-05-16,Dallas,North,Books,145.19,,S010,2023-06-15 22:29:00
585,user585@example.com,,44,Basic,2023-05-22,Seattle,East,Furniture,1058.81,active,S003,2024-01-30 22:21:00
544,,user_544,32,Standard,2024-09-19,Boston,East,Clothing,510.19,active,S017,2024-11-21 11:56:00
53,user53@example.com,user_53,54,Premium,2024-01-10,Dallas,East,Clothing,1162.63,inactive,S011,2023-09-02 17:07:00
665,user665@example.com,user_665,52,Standard,2023-08-03,Phoenix,North,Furniture,760.31,,S009,2023-02-25 02:23:00
354,user354@example.com,user_354,22,Basic,2024-12-27,Boston,North,Beauty,1201.86,active,S007,2024-04-13 02:05:00
401,user401@example.com,user_401,19,Premium,2023-06-18,Los Angeles,West,Food,1313.74,active,S010,2024-03-02 21:34:00
136,user136@example.com,user_136,62,Standard,2023-01-22,Los Angeles,East,Clothing,,inactive,S017,2024-10-22 10:26:00
593,user593@example.com,user_593,35,Basic,2024-08-30,Boston,South,Beauty,206.61,pending,S006,2023-09-24 07:30:00
381,user381@example.com,user_381,18,Premium,2023-12-28,Los Angeles,South,Food,249.58,pending,S006,2023-06-29 22:44:00
683,user683@example.com,user_683,22,Premium,2023-11-21,Denver,East,Beauty,284.9,active,S011,2023-12-19 04:23:00
460,user460@example.com,user_460,34,Premium,2023-01-26,Seattle,South,Food,1392.44,inactive,S001,2024-07-13 16:21:00
663,user663@example.com,user_663,33,Standard,2024-11-13,Houston,South,Furniture,1100.14,active,S005,2024-11-25 17:07:00
316,,user_316,29,Basic,2024-01-01,Chicago,North,Electronics,300.77,inactive,S009,2023-07-20 00:05:00
552,user552@example.com,user_552,20,Standard,2024-02-08,Phoenix,South,Furniture,772.22,active,S012,2024-02-12 04:45:00
438,user438@example.com,user_438,33,Basic,2023-12-26,Los Angeles,South,Clothing,1332.83,,S015,2023-10-23 05:51:00
746,user746@example.com,user_746,41,Premium,2024-08-24,Denver,West,Food,717.17,pending,S003,2024-08-27 12:05:00
7,user7@example.com,user_7,41,Premium,2024-07-23,Miami,East,Books,578.84,,S002,2023-11-06 18:19:00
506,user506@example.com,user_506,16,Premium,2023-06-07,Los Angeles,North,Beauty,1002.21,pending,S014,2023-07-03 15:58:00
705,user705@example.com,,63,Basic,2024-05-19,Chicago,North,Beauty,1303.84,,S004,2024-01-18 16:46:00
590,,user_590,52,Premium,2023-05-30,Dallas,South,Food,88.8,pending,S014,2024-10-13 11:03:00
297,user297@example.com,user_297,19,Standard,2023-07-18,Houston,West,Food,1309.94,pending,S009,2024-12-02 22:44:00
372,user372@example.com,user_372,24,Premium,2023-05-21,Boston,North,Furniture,623.87,inactive,S004,2023-08-12 04:32:00
227,user227@example.com,user_227,50,Standard,2024-12-07,Boston,West,Toys,123.84,inactive,S001,2024-05-06 11:19:00
708,user708@example.com,user_708,53,Standard,2023-12-17,Houston,North,Electronics,186.71,inactive,S005,2024-12-05 07:19:00
129,user129@example.com,user_129,42,Standard,2023-04-25,Chicago,West,Beauty,73.35,active,S002,2024-11-06 16:37:00
61,user61@example.com,user_61,17,Premium,2023-11-05,New York,West,Clothing,316.05,inactive,S006,2024-11-17 11:01:00
93,user93@example.com,user_93,32,Standard,2023-12-23,Dallas,East,Books,111.82,active,S017,2023-08-11 22:12:00
289,user289@example.com,user_289,15,Standard,2023-04-12,Phoenix,South,Furniture,285.84,active,S006,2023-12-30 12:27:00
220,user220@example.com,user_220,63,Basic,2023-05-07,Miami,West,Food,548.26,pending,S018,2023-02-11 02:20:00
